UNKNOWN_USER,2,PasswordException::itracker\\itracker-core\\src\\main\\java\\org\\itracker\\PasswordException.java::public static final int UNKNOWN_USER = -2;,AuthenticatorException::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\exceptions\\AuthenticatorException.java::public static final int UNKNOWN_USER = -2;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
projects,3,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private List<Integer> projects = new ArrayList<Integer>();,User::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\User.java::private List<Project> projects = new ArrayList<Project>();,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private Integer[] projects;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
userPreferencesDAO,3,UserPreferencesDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\UserPreferencesDAOImplIT.java::private UserPreferencesDAO userPreferencesDAO;,UserServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\UserServiceImpl.java::private UserPreferencesDAO userPreferencesDAO = null;,UserServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\UserServiceImplIT.java::private UserPreferencesDAO userPreferencesDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
userService,8,AbstractPluggableAuthenticator::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\authentication\\AbstractPluggableAuthenticator.java::private UserService userService = null;,ITrackerServicesImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ITrackerServicesImpl.java::private UserService userService;,AuthenticatorForProjectPermissionIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\authentication\\AuthenticatorForProjectPermissionIT.java::private UserService userService;,IssueServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\IssueServiceIT.java::private UserService userService;,UserServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\UserServiceImplIT.java::private UserService userService;,ApplicationInitialization::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\ApplicationInitialization.java::private UserService userService;,EditIssueActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\project\\EditIssueActionIT.java::private UserService userService;,DisplayReportActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\report\\DisplayReportActionIT.java::private UserService userService;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fieldType,2,ProjectScript::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\ProjectScript.java::private Configuration.Type fieldType;,CustomFieldForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldForm.java::Integer fieldType = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
orderBy,2,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private String orderBy = null;,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private String orderBy;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
applicationPort,2,AbstractSeleniumTestCase::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\selenium\\AbstractSeleniumTestCase.java::protected int applicationPort;,SeleniumManager::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\selenium\\SeleniumManager.java::private static Integer applicationPort;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
importFile,2,AdminActionForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\AdminActionForm.java::private transient org.apache.struts.upload.FormFile importFile;,ImportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ImportForm.java::private transient org.apache.struts.upload.FormFile importFile;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
language,2,WorkflowScript::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\WorkflowScript.java::private ScriptLanguage language;,WorkflowScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\WorkflowScriptForm.java::String language;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
styleClass,4,"FormatHistoryEntryTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatHistoryEntryTag.java::private String styleClass = ""history"";",FormatIconActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIconActionTag.java::private String styleClass = null;,FormatLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatLinkTag.java::private String styleClass = null;,FormatPaginationLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatPaginationLinkTag.java::private String styleClass = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
optioncreatepasswords,2,AdminActionForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\AdminActionForm.java::private Boolean optioncreatepasswords;,ImportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ImportForm.java::private Boolean optioncreatepasswords;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paramName,4,"FormatHistoryEntryTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatHistoryEntryTag.java::private String paramName = ""id"";",FormatIconActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIconActionTag.java::private String paramName = null;,FormatImageActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatImageActionTag.java::private String paramName = null;,FormatLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatLinkTag.java::private String paramName = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
owner,3,Issue::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Issue.java::private User owner;,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private User owner = null;,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private Integer owner;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
languageDAO,4,BaseHibernateDaoImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\BaseHibernateDaoImplIT.java::LanguageDAO languageDAO;,LanguageDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\LanguageDAOImplIT.java::private LanguageDAO languageDAO;,ConfigurationServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ConfigurationServiceImpl.java::private LanguageDAO languageDAO;,ConfigurationServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ConfigurationServiceIT.java::private LanguageDAO languageDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sortColumnOnIssueList,2,"UserPreferences::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\UserPreferences.java::private String sortColumnOnIssueList = ""id"";",UserForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\UserForm.java::private String sortColumnOnIssueList = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
userDAO,10,UserPreferencesDAOImpl::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\persistence\\dao\\UserPreferencesDAOImpl.java::private UserDAO userDAO;,IssueDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\IssueDAOImplIT.java::private UserDAO userDAO;,PermissionDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\PermissionDAOImplIT.java::private UserDAO userDAO;,UserDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\UserDAOImplIT.java::private UserDAO userDAO;,IssueServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\IssueServiceImpl.java::private UserDAO userDAO;,ProjectServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ProjectServiceImpl.java::private UserDAO userDAO;,UserServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\UserServiceImpl.java::private UserDAO userDAO = null;,IssueServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\IssueServiceIT.java::private UserDAO userDAO;,NotificationServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\NotificationServiceIT.java::private UserDAO userDAO;,UserServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\UserServiceImplIT.java::private UserDAO userDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
actionMapping,4,AdminHomeActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\admin\\AdminHomeActionIT.java::private MockActionMapping actionMapping;,ListAttachmentsActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\admin\\attachment\\ListAttachmentsActionIT.java::private MockActionMapping actionMapping;,EditIssueActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\project\\EditIssueActionIT.java::private MockActionMapping actionMapping;,DisplayReportActionIT::itracker\\itracker-web\\src\\test\\java\\org\\itracker\\web\\actions\\report\\DisplayReportActionIT.java::private MockActionMapping actionMapping;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
translations,3,ConfigurationForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ConfigurationForm.java::Map<String* String> translations = new TreeMap<>();,CustomFieldForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldForm.java::Map<String* String> translations = new HashMap<String* String>();,CustomFieldValueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldValueForm.java::private Map<String* String> translations = new HashMap<>();,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
action,16,ComponentForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ComponentForm.java::String action;,ConfigurationForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ConfigurationForm.java::String action;,CustomFieldForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldForm.java::String action = null;,CustomFieldValueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldValueForm.java::private String action;,LanguageForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\LanguageForm.java::private String action = null;,ProjectForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectForm.java::private String action;,ProjectScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectScriptForm.java::private String action;,ReportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ReportForm.java::private String action;,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private String action;,TaskForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\TaskForm.java::String action;,UserForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\UserForm.java::private String action = null;,VersionForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\VersionForm.java::String action;,WorkflowScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\WorkflowScriptForm.java::String action;,FormatIconActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIconActionTag.java::private String action = null;,FormatImageActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatImageActionTag.java::private String action = null;,FormatLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatLinkTag.java::private String action = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,17,AbstractEntity::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\AbstractEntity.java::private Integer id;,ComponentForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ComponentForm.java::Integer id;,ConfigurationForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ConfigurationForm.java::Integer id;,CustomFieldForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldForm.java::Integer id = null;,CustomFieldValueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\CustomFieldValueForm.java::private Integer id;,IssueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\IssueForm.java::private Integer id = null;,ProjectForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectForm.java::private Integer id;,ProjectScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectScriptForm.java::private HashMap<String* String> id = new HashMap<>();,ReportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ReportForm.java::private Integer id;,TaskForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\TaskForm.java::Integer id;,UserForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\UserForm.java::private Integer id = -1;,VersionForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\VersionForm.java::Integer id;,WorkflowScriptForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\WorkflowScriptForm.java::Integer id;,ProjectPTO::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\ptos\\ProjectPTO.java::private Integer id;,CustomFieldInfo::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private int id;,VersionInfo::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private int id;,ComponentInfo::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\util\\EditProjectFormActionUtil.java::private int id;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
text,6,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private String text = null;,FormatDescriptionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatDescriptionTag.java::private String text = null;,FormatHistoryEntryTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatHistoryEntryTag.java::private String text = null;,FormatLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatLinkTag.java::private String text = null;,FormatPaginationLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatPaginationLinkTag.java::private String text = null;,FormatResolutionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatResolutionTag.java::private String text = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
issue,8,IssueActivity::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueActivity.java::private Issue issue;,IssueAttachment::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueAttachment.java::private Issue issue;,IssueField::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueField.java::private Issue issue;,IssueHistory::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueHistory.java::private Issue issue;,IssueRelation::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueRelation.java::private Issue issue;,Notification::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Notification.java::private Issue issue;,IssuePTO::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\ptos\\IssuePTO.java::private Issue issue;,FormatIssueOwnerTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIssueOwnerTag.java::private Issue issue;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
displayType,2,FormatCustomFieldTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatCustomFieldTag.java::private String displayType;,FormatResolutionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatResolutionTag.java::private String displayType;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
status,11,Component::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Component.java::private Status status;,Issue::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Issue.java::private Integer status;,IssueHistory::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueHistory.java::private int status;,Project::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Project.java::private Status status;,User::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\User.java::private int status;,Version::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Version.java::private Status status;,ComponentForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ComponentForm.java::Integer status;,IssueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\IssueForm.java::private Integer status = null;,ProjectForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ProjectForm.java::private Integer status;,VersionForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\VersionForm.java::Integer status;,ProjectPTO::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\ptos\\ProjectPTO.java::private Status status;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VERSION_COMPARATOR,2,SystemConfiguration::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\SystemConfiguration.java::public static final Comparator<SystemConfiguration> VERSION_COMPARATOR = new SystemConfigurationComparator();,Version::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Version.java::public static final Comparator<Version> VERSION_COMPARATOR = new VersionComparator();,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
redirectStrategy,2,DefaultAccessDeniedHandler::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\security\\DefaultAccessDeniedHandler.java::private RedirectStrategy redirectStrategy = new DefaultRedirectStrategy();,LoginHandler::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\security\\LoginHandler.java::private RedirectStrategy redirectStrategy = new DefaultRedirectStrategy();,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
creator,4,Issue::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Issue.java::private User creator;,IssueHistory::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueHistory.java::private User creator;,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private User creator = null;,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private Integer creator;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
forward,4,"FormatHistoryEntryTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatHistoryEntryTag.java::private String forward = ""viewissue"";",FormatIconActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIconActionTag.java::private String forward = null;,FormatImageActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatImageActionTag.java::private String forward = null;,FormatLinkTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatLinkTag.java::private String forward = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nameKey,2,Report::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Report.java::private String nameKey;,ReportForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\ReportForm.java::private String nameKey;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
severities,4,IssueSearchQuery::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\IssueSearchQuery.java::private List<Integer> severities = new ArrayList<Integer>();,SystemConfiguration::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\SystemConfiguration.java::private List<Configuration> severities = new ArrayList<Configuration>();,IssueUtilities::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\util\\IssueUtilities.java::private static List<Configuration> severities = new ArrayList<Configuration>();,SearchForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\SearchForm.java::private Integer[] severities;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
textActionKey,2,FormatIconActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatIconActionTag.java::private String textActionKey = null;,FormatImageActionTag::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\taglib\\FormatImageActionTag.java::private String textActionKey = null;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
projectScriptDAO,5,ProjectScriptDAOImplIT::itracker\\itracker-persistence\\src\\test\\java\\org\\itracker\\persistence\\dao\\ProjectScriptDAOImplIT.java::private ProjectScriptDAO projectScriptDAO;,ConfigurationServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ConfigurationServiceImpl.java::private ProjectScriptDAO projectScriptDAO;,ProjectServiceImpl::itracker\\itracker-services\\src\\main\\java\\org\\itracker\\services\\implementations\\ProjectServiceImpl.java::private ProjectScriptDAO projectScriptDAO;,ConfigurationServiceIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ConfigurationServiceIT.java::private ProjectScriptDAO projectScriptDAO;,ProjectServiceImplIT::itracker\\itracker-services\\src\\test\\java\\org\\itracker\\services\\ProjectServiceImplIT.java::private ProjectScriptDAO projectScriptDAO;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
customFields,4,Project::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\Project.java::private List<CustomField> customFields = new ArrayList<CustomField>();,SystemConfiguration::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\SystemConfiguration.java::private List<CustomField> customFields = new ArrayList<CustomField>();,IssueUtilities::itracker\\itracker-persistence\\src\\main\\java\\org\\itracker\\model\\util\\IssueUtilities.java::private static List<CustomField> customFields = new ArrayList<CustomField>();,IssueForm::itracker\\itracker-web\\src\\main\\java\\org\\itracker\\web\\forms\\IssueForm.java::private HashMap<String* String> customFields = new HashMap<>();,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
