Employee private int version,compiler xml xml version encoding UTF,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\.idea\compiler.xml,version,CompilerConfiguration Maven default annotation processors profile true target generated sources annotations test hispacta, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
HomeServiceImpl protected NewsDao newsDao,applicationContext xml bean id newsDao class hispacta dao impl hibernate NewsDaoImpl,0,hispacta\src\main\java\hispacta\service\impl\HomeServiceImpl.java,hispacta\src\main\resources\applicationContext.xml,newsDao,HISPACTA Hibernate Spring Acegi security Tapestry example application classpath hispacta dao impl hibernate mapping true false yes Y no N org gjt mm mysql Driver jdbc localhost root net sf dialect MySQLDialect ehcache Provider PROPAGATION REQUIRED readOnly app service page Login j acegi check PersonnelService canModifyEmployees ROLE PERSONNEL ADMIN saveEmployee deleteEmployee thispacta canModifyDivisions saveDivision deleteDivision personnelSecurity personnelServiceTarget HomeService canModifyNews HOME USER IS AUTHOR t saveNews deleteNews homeSecurity homeServiceTarget sessionFactory springframework orm LocalSessionFactoryBean mappingDirectoryLocations hibernateProperties query substitutions connection driver class url username password cp min size max timeout statements idle test period show sql cache provider transactionManager HibernateTransactionManager transactionAttributes transaction interceptor NameMatchTransactionAttributeSource properties save delete find nameMatchTxInterceptor TransactionInterceptor transactionAttributeSource autoTxProxyCreator aop framework autoproxy BeanNameAutoProxyCreator interceptorNames beanNames passwordEncoder util MysqlPasswordEncoder userCache acegisecurity providers EhCacheBasedUserCache minutesToIdle daoAuthenticationProvider DaoAuthenticationProvider authenticationDao employeeDao authenticationManager ProviderManager authenticationProcessingFilter ui webapp AuthenticationProcessingFilter authenticationFailureUrl defaultTargetUrl filterProcessesUrl roleVoter vote RoleVoter userIsSecurityVoter UserIsSecurityVoter accessDecisionManager AffirmativeBased allowIfAllAbstainDecisions decisionVoters divisionDao DivisionDaoImpl EmployeeDaoImpl newsDao NewsDaoImpl PersonnelServiceImpl intercept method MethodSecurityInterceptor objectDefinitionSource personnelService ProxyFactoryBean proxyInterfaces HomeServiceImpl homeService, author miarkak HomeServiceImpl newsDao setNewsDao Optional  this empty canModifyNews news return true saveNews deleteNews findNewsById id News item findAllNews findNews pas findNewsByAge age super
UserIsSecurityVoter private Log log LogFactory getLog UserIsSecurityVoter class,pom xml groupId log j groupId,0,hispacta\src\main\java\hispacta\util\UserIsSecurityVoter.java,hispacta\pom.xml,log,hispacta war A Hibernate Spring Acegi Tapestry Web Application http sourceforge net projects xml apis b acegisecurity acegi security xerces xercesImpl xalan ehcache tapestry contrib org springframework spring full opensymphony oscache mysql connector java logj junit test javax transaction jta httpunit hsqldb hibernate geronimo spec jboss javassist rhino js R RC jwebunit ognl odmg proxool jtidy augr dev servlet api domj dbunit easymock commons logging lang fileupload digester collections codec beanutils cglib bsf aopalliance cp oro maven apache POM www w XMLSchema instance v xsd, Lookup the account number being passed Check authentication principal matches owner UserIsSecurityVoter log ATTRIBUTE PREFIX supports attribute Optional  if getAttribute startsWith return true else false empty clazz MethodInvocation class isAssignableFrom vote object config null this getClass throw new IllegalArgumentException Does not support presented Object type invocation int result ACCESS ABSTAIN Iterator iter getConfigAttributes while hasNext ConfigAttribute next DENIED String passedOwner propertyName substring length toLowerCase getterName get toUpperCase Class argClass getArguments try Method getter getMethod UserDetails user invoke getUsername catch NoSuchMethodException ex Exception warn Cannot obtain daoUser getPrincipal equals GRANTED
UserIsSecurityVoter private Log log LogFactory getLog UserIsSecurityVoter class,Home html It is a simple intranet like application with possibility to log in publish news and see user details,0,hispacta\src\main\java\hispacta\util\UserIsSecurityVoter.java,hispacta\src\main\webapp\WEB-INF\Home.html,log,HISPACTA is an example java web application using layered architecture and Hibernate persistence Spring integration AOP Acegi security Tapestry GUI JUnit testing frameworks It a simple intranet like with possibility to log in publish news see user details Border Conditional ognl News Foreach item tr top Insert inserted dateFormat author fullName hispacta util Utils shortenStr text length my ItemLink message more, Lookup the account number being passed Check authentication principal matches owner UserIsSecurityVoter log ATTRIBUTE PREFIX supports attribute Optional  if getAttribute startsWith return true else false empty clazz MethodInvocation class isAssignableFrom vote object config null this getClass throw new IllegalArgumentException Does not support presented Object type invocation int result ACCESS ABSTAIN Iterator iter getConfigAttributes while hasNext ConfigAttribute next DENIED String passedOwner propertyName substring length toLowerCase getterName get toUpperCase Class argClass getArguments try Method getter getMethod UserDetails user invoke getUsername catch NoSuchMethodException ex Exception warn Cannot obtain daoUser getPrincipal equals GRANTED
UserIsSecurityVoter private Log log LogFactory getLog UserIsSecurityVoter class,pom xml artifactId log j artifactId,0,hispacta\src\main\java\hispacta\util\UserIsSecurityVoter.java,hispacta\pom.xml,log,hispacta war A Hibernate Spring Acegi Tapestry Web Application http sourceforge net projects xml apis b acegisecurity acegi security xerces xercesImpl xalan ehcache tapestry contrib org springframework spring full opensymphony oscache mysql connector java logj junit test javax transaction jta httpunit hsqldb hibernate geronimo spec jboss javassist rhino js R RC jwebunit ognl odmg proxool jtidy augr dev servlet api domj dbunit easymock commons logging lang fileupload digester collections codec beanutils cglib bsf aopalliance cp oro maven apache POM www w XMLSchema instance v xsd, Lookup the account number being passed Check authentication principal matches owner UserIsSecurityVoter log ATTRIBUTE PREFIX supports attribute Optional  if getAttribute startsWith return true else false empty clazz MethodInvocation class isAssignableFrom vote object config null this getClass throw new IllegalArgumentException Does not support presented Object type invocation int result ACCESS ABSTAIN Iterator iter getConfigAttributes while hasNext ConfigAttribute next DENIED String passedOwner propertyName substring length toLowerCase getterName get toUpperCase Class argClass getArguments try Method getter getMethod UserDetails user invoke getUsername catch NoSuchMethodException ex Exception warn Cannot obtain daoUser getPrincipal equals GRANTED
Employee private String title,Division html title HISPACTA Division title,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\webapp\WEB-INF\Division.html,title,HISPACTA Division Tituln strana Divize Czech Name virtualni instrumentace English of Virtual Instrumentation Shortcut DVI generator Tapestry Application Framework version rc Content Type text html charset UTF stylesheet css base FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif null hline topmenu podklad bok content Border my CrudPage label FieldLabel ognl components nameCz Conditional editing input readOnly Insert item nameEn shortcut, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private String title,index html title HISPACTA title,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\webapp\index.html,title,HISPACTA Refresh URL app service page Home FFFFFF top images logo gif Click here, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private String title,Divisions html title HISPACTA Divisions title,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\webapp\WEB-INF\Divisions.html,title,HISPACTA Divisions Tituln strana Divize Czech Name English Shortcut Virtualni Instrumentace Division of Virtual Instrumentation DVI generator Tapestry Application Framework version rc Content Type text html charset UTF stylesheet css base FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif null hline topmenu podklad bok content Border listingTable my OrderColumn nameCz nameEn shortcut foreach even noborder right nowrap DetailLinks detail Insert ognl item PageNavigation pagingAndSorting Conditional canCreate Form createButtonForm get btCreate Submit listeners createButtonSubmit message Create submit new, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
Employee private String title,Border html Headline page title,0,hispacta\src\main\java\hispacta\bo\Employee.java,hispacta\src\main\webapp\WEB-INF\jwc\Border.html,title,shell ognl assets stylesheet Body FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif HISPACTA null hline topmenu PageLink Home Employees Personnel Conditional page visit user Insert fullName sipecka mala malev ExternalLink Login logout TDMezi global getLeftMenuPages pageName Menu leftMenu Foreach components value getMessage my LanguageSwitch BigFlagCzech podklad bok RenderBody, Employee id version username password firstName lastName birthDate division title phone email lastLogin lastHost roles active authorities getEmailLink Optional  if null length return a href mailto empty getFullName getLastName getFirstName getId setId this getVersion setVersion getDisplayLabel locale toString getDivision setDivision getPhone setPhone getEmail setEmail getTitle setTitle getLastHost setLastHost getLastLogin setLastLogin getRoles setRoles getBirthDate setBirthDate setFirstName setLastName getUsername setUsername login getPassword setPassword getActive setActive isEnabled false booleanValue getAuthorities new GrantedAuthority size Iterator iterator for int i hasNext GrantedAuthorityImpl ROLE String next toUpperCase Integer
SelectableModel private Locale locale,ItemLink html span jwcid Insert value ognl item getDisplayLabel page locale,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableModel.java,hispacta\src\main\resources\hispacta\tapestry\jwc\ItemLink.html,locale,contrib Choose When ognl item null id ExternalLink itemPage new java lang Object Boolean FALSE Conditional bodyCount RenderBody linkLabel Insert getDisplayLabel page locale Otherwise, author miarkak SelectableModel list locale getOptionCount Optional  return size empty getOption index Persistable i get getId getLabel Selectable getDisplayLabel getValue toString translateValue value new Integer this first ArrayList if null add SelectableItem
SelectableModel private Locale locale,ItemLink html span jwcid Insert value ognl item getDisplayLabel page locale,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableModel.java,hispacta\src\main\java\hispacta\tapestry\jwc\ItemLink.html,locale,contrib Choose When ognl item null id ExternalLink itemPage new java lang Object Boolean FALSE Conditional bodyCount RenderBody linkLabel Insert getDisplayLabel page locale Otherwise, author miarkak SelectableModel list locale getOptionCount Optional  return size empty getOption index Persistable i get getId getLabel Selectable getDisplayLabel getValue toString translateValue value new Integer this first ArrayList if null add SelectableItem
BasePage protected IValidationDelegate delegate protected for mocking,CrudPage html span jwcid Delegator delegate ognl components errors value Error message span,0,hispacta\src\main\java\hispacta\tapestry\page\BasePage.java,hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html,delegate,Error message content Conditional ognl page delegate hasErrors errors Foreach li allErrors error Delegator components value detailForm Form listeners formSubmit Hidden editing syncId synchronizeItem RenderBody canModify btEdit Submit Edit submitTag hispacta tapestry CrudPage DO EDIT submit contrib Choose When item id btInsert Insert SAVE Otherwise btUpdate Update btDelete Delete DELETE return confirm Do you really want to delete this btCreate Create CREATE new btList ListItems LIST List items, author miarkak common immutable protected for mocking Called after page instantiation OK Returns validation delegate editation form Writes component error into param componentId id name of the message constraint type Common validator required fields return email date formatter and time DateFormat getDateTimeInstance LONG getLocale formater displaying day month only part javascript showing text in bubble BasePage org apache tapestry html BasePageimplementsPageValidateListener requiredValidator emailValidator dayMonthFormat monthFormat dateTimeFormat finishLoad Optional  StringValidator sv new setRequired true setRequiredMessage getMessage field is EmailValidator ev setInvalidEmailFormatMessage invalid format initialize super null empty isLoginRequired pageValidate arg if isUserLoggedIn throw PageRedirectException getRequestCycle getPage Login getDelegate ValidationDelegate recordError IFormComponent getComponent setFormComponent record Visit visit getEngine getVisit getUser false getRequiredValidator getEmailValidator getDateFormat getDateInstance getDateTimeFormat SimpleDateFormat dateTime getDayMonthFormat dayMonth getMonthFormat getOnClickBubbleJs Utils bubbleStr
BasePage protected IValidationDelegate delegate protected for mocking,CrudPage html span jwcid Delegator delegate ognl components errors value Error message span,0,hispacta\src\main\java\hispacta\tapestry\page\BasePage.java,hispacta\src\main\resources\hispacta\tapestry\jwc\CrudPage.html,delegate,Error message content Conditional ognl page delegate hasErrors errors Foreach li allErrors error Delegator components value detailForm Form listeners formSubmit Hidden editing syncId synchronizeItem RenderBody canModify btEdit Submit Edit submitTag hispacta tapestry CrudPage DO EDIT submit contrib Choose When item id btInsert Insert SAVE Otherwise btUpdate Update btDelete Delete DELETE return confirm Do you really want to delete this btCreate Create CREATE new btList ListItems LIST List items, author miarkak common immutable protected for mocking Called after page instantiation OK Returns validation delegate editation form Writes component error into param componentId id name of the message constraint type Common validator required fields return email date formatter and time DateFormat getDateTimeInstance LONG getLocale formater displaying day month only part javascript showing text in bubble BasePage org apache tapestry html BasePageimplementsPageValidateListener requiredValidator emailValidator dayMonthFormat monthFormat dateTimeFormat finishLoad Optional  StringValidator sv new setRequired true setRequiredMessage getMessage field is EmailValidator ev setInvalidEmailFormatMessage invalid format initialize super null empty isLoginRequired pageValidate arg if isUserLoggedIn throw PageRedirectException getRequestCycle getPage Login getDelegate ValidationDelegate recordError IFormComponent getComponent setFormComponent record Visit visit getEngine getVisit getUser false getRequiredValidator getEmailValidator getDateFormat getDateInstance getDateTimeFormat SimpleDateFormat dateTime getDayMonthFormat dayMonth getMonthFormat getOnClickBubbleJs Utils bubbleStr
Division private String shortcut,Divisions html span key Division shortcut Shortcut span,0,hispacta\src\main\java\hispacta\bo\Division.java,hispacta\src\main\webapp\WEB-INF\Divisions.html,shortcut,HISPACTA Divisions Tituln strana Divize Czech Name English Shortcut Virtualni Instrumentace Division of Virtual Instrumentation DVI generator Tapestry Application Framework version rc Content Type text html charset UTF stylesheet css base FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif null hline topmenu podklad bok content Border listingTable my OrderColumn nameCz nameEn shortcut foreach even noborder right nowrap DetailLinks detail Insert ognl item PageNavigation pagingAndSorting Conditional canCreate Form createButtonForm get btCreate Submit listeners createButtonSubmit message Create submit new, author miarkak Division id nameCz nameEn shortcut getId Optional  return empty setId this getDisplayLabel locale if null getLanguage cs toString getNameCz setNameCz getNameEn setNameEn getShortcut setShortcut super new Integer
Division private String nameCz,Divisions html span key Division nameCz Czech Name span,0,hispacta\src\main\java\hispacta\bo\Division.java,hispacta\src\main\webapp\WEB-INF\Divisions.html,nameCz,HISPACTA Divisions Tituln strana Divize Czech Name English Shortcut Virtualni Instrumentace Division of Virtual Instrumentation DVI generator Tapestry Application Framework version rc Content Type text html charset UTF stylesheet css base FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif null hline topmenu podklad bok content Border listingTable my OrderColumn nameCz nameEn shortcut foreach even noborder right nowrap DetailLinks detail Insert ognl item PageNavigation pagingAndSorting Conditional canCreate Form createButtonForm get btCreate Submit listeners createButtonSubmit message Create submit new, author miarkak Division id nameCz nameEn shortcut getId Optional  return empty setId this getDisplayLabel locale if null getLanguage cs toString getNameCz setNameCz getNameEn setNameEn getShortcut setShortcut super new Integer
PersonnelServiceImpl protected EhCacheBasedUserCache userCache,applicationContext xml bean id userCache class net sf acegisecurity providers dao cache EhCacheBasedUserCache,0,hispacta\src\main\java\hispacta\service\impl\PersonnelServiceImpl.java,hispacta\src\main\resources\applicationContext.xml,userCache,HISPACTA Hibernate Spring Acegi security Tapestry example application classpath hispacta dao impl hibernate mapping true false yes Y no N org gjt mm mysql Driver jdbc localhost root net sf dialect MySQLDialect ehcache Provider PROPAGATION REQUIRED readOnly app service page Login j acegi check PersonnelService canModifyEmployees ROLE PERSONNEL ADMIN saveEmployee deleteEmployee thispacta canModifyDivisions saveDivision deleteDivision personnelSecurity personnelServiceTarget HomeService canModifyNews HOME USER IS AUTHOR t saveNews deleteNews homeSecurity homeServiceTarget sessionFactory springframework orm LocalSessionFactoryBean mappingDirectoryLocations hibernateProperties query substitutions connection driver class url username password cp min size max timeout statements idle test period show sql cache provider transactionManager HibernateTransactionManager transactionAttributes transaction interceptor NameMatchTransactionAttributeSource properties save delete find nameMatchTxInterceptor TransactionInterceptor transactionAttributeSource autoTxProxyCreator aop framework autoproxy BeanNameAutoProxyCreator interceptorNames beanNames passwordEncoder util MysqlPasswordEncoder userCache acegisecurity providers EhCacheBasedUserCache minutesToIdle daoAuthenticationProvider DaoAuthenticationProvider authenticationDao employeeDao authenticationManager ProviderManager authenticationProcessingFilter ui webapp AuthenticationProcessingFilter authenticationFailureUrl defaultTargetUrl filterProcessesUrl roleVoter vote RoleVoter userIsSecurityVoter UserIsSecurityVoter accessDecisionManager AffirmativeBased allowIfAllAbstainDecisions decisionVoters divisionDao DivisionDaoImpl EmployeeDaoImpl newsDao NewsDaoImpl PersonnelServiceImpl intercept method MethodSecurityInterceptor objectDefinitionSource personnelService ProxyFactoryBean proxyInterfaces HomeServiceImpl homeService, author miarkak When true all modification create update delete is allowed Exception must be thrown otherwise This behaviour MUST achieved by configuration of Acegi Security System for Spring lazy init PersonnelServiceImpl employeeDao divisionDao userCache canModifyEmployees Optional  return setEmployeeDao dao this empty setDivisionDao setUserCache saveEmployee employee deleteEmployee findEmployeeById id Employee empl if null getRoles size findAllEmployees findEmployeesCount findEmployeesByDivision division pas canModifyDivisions saveDivision deleteDivision findDivisionById findAllDivisions findDivisions findDivisionsCount super
PersonnelServiceImpl protected DivisionDao divisionDao,applicationContext xml bean id divisionDao class hispacta dao impl hibernate DivisionDaoImpl,0,hispacta\src\main\java\hispacta\service\impl\PersonnelServiceImpl.java,hispacta\src\main\resources\applicationContext.xml,divisionDao,HISPACTA Hibernate Spring Acegi security Tapestry example application classpath hispacta dao impl hibernate mapping true false yes Y no N org gjt mm mysql Driver jdbc localhost root net sf dialect MySQLDialect ehcache Provider PROPAGATION REQUIRED readOnly app service page Login j acegi check PersonnelService canModifyEmployees ROLE PERSONNEL ADMIN saveEmployee deleteEmployee thispacta canModifyDivisions saveDivision deleteDivision personnelSecurity personnelServiceTarget HomeService canModifyNews HOME USER IS AUTHOR t saveNews deleteNews homeSecurity homeServiceTarget sessionFactory springframework orm LocalSessionFactoryBean mappingDirectoryLocations hibernateProperties query substitutions connection driver class url username password cp min size max timeout statements idle test period show sql cache provider transactionManager HibernateTransactionManager transactionAttributes transaction interceptor NameMatchTransactionAttributeSource properties save delete find nameMatchTxInterceptor TransactionInterceptor transactionAttributeSource autoTxProxyCreator aop framework autoproxy BeanNameAutoProxyCreator interceptorNames beanNames passwordEncoder util MysqlPasswordEncoder userCache acegisecurity providers EhCacheBasedUserCache minutesToIdle daoAuthenticationProvider DaoAuthenticationProvider authenticationDao employeeDao authenticationManager ProviderManager authenticationProcessingFilter ui webapp AuthenticationProcessingFilter authenticationFailureUrl defaultTargetUrl filterProcessesUrl roleVoter vote RoleVoter userIsSecurityVoter UserIsSecurityVoter accessDecisionManager AffirmativeBased allowIfAllAbstainDecisions decisionVoters divisionDao DivisionDaoImpl EmployeeDaoImpl newsDao NewsDaoImpl PersonnelServiceImpl intercept method MethodSecurityInterceptor objectDefinitionSource personnelService ProxyFactoryBean proxyInterfaces HomeServiceImpl homeService, author miarkak When true all modification create update delete is allowed Exception must be thrown otherwise This behaviour MUST achieved by configuration of Acegi Security System for Spring lazy init PersonnelServiceImpl employeeDao divisionDao userCache canModifyEmployees Optional  return setEmployeeDao dao this empty setDivisionDao setUserCache saveEmployee employee deleteEmployee findEmployeeById id Employee empl if null getRoles size findAllEmployees findEmployeesCount findEmployeesByDivision division pas canModifyDivisions saveDivision deleteDivision findDivisionById findAllDivisions findDivisions findDivisionsCount super
SelectableItem private String label,CrudPage html input jwcid btUpdate Submit label message Update selected ognl page submitTag,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html,label,Error message content Conditional ognl page delegate hasErrors errors Foreach li allErrors error Delegator components value detailForm Form listeners formSubmit Hidden editing syncId synchronizeItem RenderBody canModify btEdit Submit Edit submitTag hispacta tapestry CrudPage DO EDIT submit contrib Choose When item id btInsert Insert SAVE Otherwise btUpdate Update btDelete Delete DELETE return confirm Do you really want to delete this btCreate Create CREATE new btList ListItems LIST List items, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Employee html td class label span key Username Username span td,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Employee.html,label,My Division Last Name Miarka First Karel Birth Date Phone Email Username content Border my CrudPage label FieldLabel ognl components division message Conditional editing input readOnly ItemLink item lastName Insert firstName birthDate Employee DatePicker dayMonthFormat gray TextField phone email emailLink true active Active checkbox Checkbox Yes No username password passwordAgain, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,CrudPage html input jwcid btDelete Submit label message Delete selected ognl page submitTag,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html,label,Error message content Conditional ognl page delegate hasErrors errors Foreach li allErrors error Delegator components value detailForm Form listeners formSubmit Hidden editing syncId synchronizeItem RenderBody canModify btEdit Submit Edit submitTag hispacta tapestry CrudPage DO EDIT submit contrib Choose When item id btInsert Insert SAVE Otherwise btUpdate Update btDelete Delete DELETE return confirm Do you really want to delete this btCreate Create CREATE new btList ListItems LIST List items, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,CrudPage html input jwcid btCreate Submit label message Create selected ognl page submitTag,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\java\hispacta\tapestry\jwc\CrudPage.html,label,Error message content Conditional ognl page delegate hasErrors errors Foreach li allErrors error Delegator components value detailForm Form listeners formSubmit Hidden editing syncId synchronizeItem RenderBody canModify btEdit Submit Edit submitTag hispacta tapestry CrudPage DO EDIT submit contrib Choose When item id btInsert Insert SAVE Otherwise btUpdate Update btDelete Delete DELETE return confirm Do you really want to delete this btCreate Create CREATE new btList ListItems LIST List items, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Employees html input jwcid btCreate Submit listener ognl listeners createButtonSubmit label message Create type submit value Create new,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Employees.html,label,Filter Name Phone Email Division Miarka Karel kajism issa cz MD content Border listingFilterForm Form get filterLabel filter true listingTable my OrderColumn lastName Employee fullName phone email division shortcut foreach even noborder right nowrap DetailLinks images detail gif Insert ognl item emailLink PageNavigation pagingAndSorting Conditional canCreate createButtonForm btCreate Submit listeners createButtonSubmit message Create submit new, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Employee html td class label span jwcid FieldLabel field ognl components division displayName message Division td,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Employee.html,label,My Division Last Name Miarka First Karel Birth Date Phone Email Username content Border my CrudPage label FieldLabel ognl components division message Conditional editing input readOnly ItemLink item lastName Insert firstName birthDate Employee DatePicker dayMonthFormat gray TextField phone email emailLink true active Active checkbox Checkbox Yes No username password passwordAgain, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Employee html td class label span jwcid FieldLabel field ognl components firstName First Name span td,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Employee.html,label,My Division Last Name Miarka First Karel Birth Date Phone Email Username content Border my CrudPage label FieldLabel ognl components division message Conditional editing input readOnly ItemLink item lastName Insert firstName birthDate Employee DatePicker dayMonthFormat gray TextField phone email emailLink true active Active checkbox Checkbox Yes No username password passwordAgain, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Employee html td class label span jwcid FieldLabel field ognl components password displayName message Employee password td,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Employee.html,label,My Division Last Name Miarka First Karel Birth Date Phone Email Username content Border my CrudPage label FieldLabel ognl components division message Conditional editing input readOnly ItemLink item lastName Insert firstName birthDate Employee DatePicker dayMonthFormat gray TextField phone email emailLink true active Active checkbox Checkbox Yes No username password passwordAgain, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Login html td class label span key Username Username span td,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Login.html,label,Administrator login admin User tester Invalid username or password Username Password content Border Conditional ognl displayError error InvalidLogin loginForm j acegi security check post label input text submit Any message LogIn, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Divisions html input jwcid btCreate Submit listener ognl listeners createButtonSubmit label message Create type submit value Create new,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Divisions.html,label,HISPACTA Divisions Tituln strana Divize Czech Name English Shortcut Virtualni Instrumentace Division of Virtual Instrumentation DVI generator Tapestry Application Framework version rc Content Type text html charset UTF stylesheet css base FFFFFF bDiv position absolute visibility hide z index JavaScript js bubble top images logo gif null hline topmenu podklad bok content Border listingTable my OrderColumn nameCz nameEn shortcut foreach even noborder right nowrap DetailLinks detail Insert ognl item PageNavigation pagingAndSorting Conditional canCreate Form createButtonForm get btCreate Submit listeners createButtonSubmit message Create submit new, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
SelectableItem private String label,Newss html input jwcid btCreate Submit listener ognl listeners createButtonSubmit label message Create type submit value Create new,0,hispacta\src\main\java\hispacta\tapestry\util\SelectableItem.java,hispacta\src\main\webapp\WEB-INF\Newss.html,label,Filter Text Author Inserted Border listingFilterForm Form get filterLabel filter true listingTable images null gif my OrderColumn text author lastName inserted foreach even noborder right nowrap DetailLinks detail Insert ognl hispacta util Utils shortenStr item ItemLink Employee dateTimeFormat PageNavigation pagingAndSorting Conditional canCreate createButtonForm btCreate Submit listeners createButtonSubmit message Create submit new, author Karel Miarka kajism issa cz SelectableItem id label getId Optional  return empty setId this getDisplayLabel locale new Integer
