workflowDriverManager,org powerstone workflow service WorkflowEngineTest WorkflowEngine workflowEngine FlowMetaManager flowMetaManager BusinessTypeManager businessTypeManager FlowDeployManager flowDeployManager WorkflowDriverManager workflowDriverManager ResourceManager resourceManager ca UserManager userManager UserManagerTest Log log User  user FlowTaskManager taskManager FlowTaskManagerMockTest WorkflowDriverDAO dao WorkflowDriverDAOTest WorkflowDriver wd WFDriverInputParam wdInParam WFDriverOutputParam wdOutParam WFDriverOutputParamEnume techStateY techStateN WorkflowMeta wm BusinessType bm wdOutParam1 wdOutParam2 wdOutParam3 FlowDeploy fd AbstractSpringTestCase ArrayList contexts,flowDriverController org powerstone workflow web WorkflowDriverController methodNameResolver workflowDriverManager,0,WorkflowEngineTest,flow driver servlet,flow_driver-servlet.xml,powerstone\test\org\powerstone\workflow\service\WorkflowEngineTest.java,powerstone\web\WEB-INF\flow_driver-servlet.xml,dataAccessFailure WEB INF views flow driver jsp flowDriverController driverFormController driverInputFormController driverOutputFormController driverOutputEnumeFormController homePage homePageToDeploy listDrivers listDriversToDeploy seeDriverDetail removeDriver removeDriverParamEnume removeDriverInputParam removeDriverOutputParam org powerstone workflow model WorkflowDriver driverInput WFDriverInputParam driverOutput WFDriverOutputParam driverOutputEnume WFDriverOutputParamEnume exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings wf home fd to deploy list drivers see detail remove paramenume inputparam outputparam edit input param output enume WorkflowDriverController methodNameResolver flowDriverControllerResolver workflowDriverManager mvc multiaction PropertiesMethodNameResolver DriverFormController commandName commandClass formView driverForm validator beanValidator DriverInputFormController driverInputForm DriverOutputFormController driverOutputForm DriverOutputEnumeFormController driverOutputEnumeForm springmodules commons DefaultBeanValidator validatorFactory, An integrated test author daquanda WorkflowEngineTest AbstractSpringTestCase workflowEngine flowMetaManager businessTypeManager flowDeployManager workflowDriverManager resourceManager userManager taskManager dao wm bm wdOutParam fd user onSetUpInTransaction Optional  log LogFactory getLog class info WebModule new setWebModuleName createWebModule User setUserName admin powerstone org setPassword setEmail setMemo setRealName getId toString setSex m registerUser Resource res setActionURL rolemanage setResourceID function setResourceName createResource addResourceToWebModule getWebModuleID usermanage privmanage resourcemanage flowmanage giveCommonFunctionRight WFDriverOutputParam setParamAlias ParamAlias setParamName ParamName saveDriverOutputParam getDriverOutputParamID BusinessType setTypeName TypeName createBusinessType try String fileName dreambike xpdl uploadFlowMetaFile FileInputStream File Long length catch FileNotFoundException ex FileVersions Integer getFlowFileVersions size businessType addWorkflowMeta FlowDeploy setCreateTime GregorianCalendar getTime setCurrentState DEPLOY STATE PREPARING setFlowDeployName deployName memo addFlowDeploy getFlowMetaID enableFlowDeploy getFlowDeployID WorkflowDriver wd setContextPath context setFlowDriverName FlowDriverName setReadURL ReadURL setWriteURL WriteURL saveWorkflowDriver addDriverOutputParam getFlowDriverID updateFlowNodeBinding Wor Act FlowNodeBinding nodeBinding enableFounder getNodeBindingID updateOtherPerformer HashMap inputParamMap outputParamMap put custome ID productID email outputParamEnumeMap updateFlowNodeParamBinding getFlowNodeBindingByNodeID addUserPerformer ActivityReport report setDriverID output value setDriverOutputData for int i processActivityReport empty testProcessActivityReport while true List allMyNewTasks findAllMyNewTasks NewTasks Iterator it iterator if hasNext FlowTask aTask next checkOutTask getTaskID processSubmitTask else break allMyExecutingTasks findMyExecutingTasksByType getTypeID Executing Task Completed Finished findMyFinishedTasksKinds assertTrue It will must be success setBusinessTypeManager this setFlowDeployManager setFlowMetaManager setTaskManager setWorkflowDriverManager setWorkflowEngine setDao setResourceManager setUserManager liyingquan gmail com diamond china msn
groupManager,org powerstone ca service impl CADelegaterImpl Log log UserManager userManager UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group RoleManager roleManager AuthenticateManager authenticate,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,CADelegaterImpl,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\CADelegaterImpl.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, public User findUserByUserName String userName return userManager param request HttpServletRequest userID not CADelegaterImpl log groupManager roleManager authenticate setUserManager Optional  this empty setGroupManager setRoleManager setAuthenticate getRemoteUser if isDebugEnabled debug pass response hasRightToDo actionURL webModuleID findAllRoles findAllGroups findGroupMembers groupID List findUserByUserID findUser findAllUsers findRoleByRoleID roleID findByPrimaryKey liyingquan gmail com diamond china msn
groupManager,org powerstone ca web GroupFormController Log log GroupManager groupManager service GroupManagerTest Group  group UserManager userManager User user,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,GroupFormController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\GroupFormController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, public GroupFormController setCommandName group setCommandClass Group class log groupManager setGroupManager Optional  this empty processFormSubmission request response command errors if getParameter cancel null return new ModelAndView getSuccessView super onSubmit String parentGroupID isDebugEnabled debug entering method getGroupID longValue createSubGroup else createGroup updateGroup getSession setAttribute message getText ca saved getGroupName formBackingObject groupID equals findGroup msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserFormController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,UserFormController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\UserFormController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, catch DataIntegrityViolationException e log error User userWithSameUserName userManager findUserByUserName user getUserName userWithSameEmail findUserByEmail getEmail if null getId equals errors rejectValue userName duplicate getText ca else email throw setPassword pass setConfirmPass isDebugEnabled debug return showForm request response try UserFormController SimpleFormController groupManager setUserManager Optional  this empty setGroupManager processFormSubmission command getParameter cancel new ModelAndView getSuccessView groupID pageTo super onSubmit String getPassword entering method group longValue registerUser addUserToGroup toString updateUser formBackingObject userID id setAttribute findUser result BeanUtils copyProperties IllegalAccessException InvocationTargetException msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserGroupController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group AuthenticateManager authenticate Integer pageSize,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,UserGroupController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\UserGroupController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, prop key user group success submit ca successSubmit list groups listGroups tree listGroupsTree members listGroupMembers users no listUsersNoGroup remove removeGroup add addGroupMembers to member groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout checkboxName found with the groupID UserGroupController log userManager groupManager authenticate pageSize setUserManager Optional  this empty setGroupManager request response if getParameter userID pass Object url getSession getAttribute CAFilter DESTINATION URL null removeAttribute isDebugEnabled debug return new ModelAndView RedirectView getContextPath leaveLine HashMap map List allGroups findAllGroups TreeMaker tm mainFrame put groupTree makeTree String model Group try findGroup catch Exception e error currPageNo Integer pageNum strTo pageTo first last next end int iPage pageCount groupMembersNum getUsers size intValue else totalPageNum aPageMembers findGroupMembersByPage groupName getGroupName usersHaveNoGroup findUsersHaveNoGroup optionsTree for Iterator it iterator hasNext getParentGroup GroupSelectTreeMaker printSelectTreeMaker toAdds getParameterValues toDo i length addUserToGroup toDels removeUserFromGroup changePass setAttribute updatePass edit setAuthenticate setPageSize liyingquan gmail com diamond china msn
groupManager,org powerstone ca service GroupManagerTest Log log Group  group GroupManager groupManager UserManager userManager User user,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,GroupManagerTest,role manage servlet,role_manage-servlet.xml,powerstone\test\org\powerstone\ca\service\GroupManagerTest.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, GroupManagerTest log  group groupManager userManager user onSetUpInTransaction Optional new Group setGroupName setMemo createGroup debug User setEmail email userMemo setPassword plan text password setRealName real name setSex male setUserName in with it registerUser addUserToGroup getId toString getGroupID empty testCreateSubGroup sonGroup son GroupName Memo createSubGroup actualReturn findGroup actualReturnSon assertEquals AllGroups number getChildGroups size the getParentGroup testAddUserToGroup findUser getUsers getGroups assertTrue isInGroup testFindAllGroups List findAllGroups get testFindGroup return value testFindGroupMembers findGroupMembers GroupMembers member testFindGroupMembersByPage findGroupMembersByPage testRemoveGroup removeGroup testRemoveUserFromGroup removeUserFromGroup testUpdateGroup renameGroup groupmemo updateGroup getGroupName setGroupManager this setUserManager liyingquan gmail com diamond china msn
groupManager,org powerstone ca service impl CADelegaterImpl Log log UserManager userManager UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group RoleManager roleManager AuthenticateManager authenticate,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,CADelegaterImpl,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\service\impl\CADelegaterImpl.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, public User findUserByUserName String userName return userManager param request HttpServletRequest userID not CADelegaterImpl log groupManager roleManager authenticate setUserManager Optional  this empty setGroupManager setRoleManager setAuthenticate getRemoteUser if isDebugEnabled debug pass response hasRightToDo actionURL webModuleID findAllRoles findAllGroups findGroupMembers groupID List findUserByUserID findUser findAllUsers findRoleByRoleID roleID findByPrimaryKey liyingquan gmail com diamond china msn
groupManager,org powerstone ca web GroupFormController Log log GroupManager groupManager service GroupManagerTest Group  group UserManager userManager User user,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,GroupFormController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\GroupFormController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, public GroupFormController setCommandName group setCommandClass Group class log groupManager setGroupManager Optional  this empty processFormSubmission request response command errors if getParameter cancel null return new ModelAndView getSuccessView super onSubmit String parentGroupID isDebugEnabled debug entering method getGroupID longValue createSubGroup else createGroup updateGroup getSession setAttribute message getText ca saved getGroupName formBackingObject groupID equals findGroup msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserFormController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,UserFormController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\UserFormController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, catch DataIntegrityViolationException e log error User userWithSameUserName userManager findUserByUserName user getUserName userWithSameEmail findUserByEmail getEmail if null getId equals errors rejectValue userName duplicate getText ca else email throw setPassword pass setConfirmPass isDebugEnabled debug return showForm request response try UserFormController SimpleFormController groupManager setUserManager Optional  this empty setGroupManager processFormSubmission command getParameter cancel new ModelAndView getSuccessView groupID pageTo super onSubmit String getPassword entering method group longValue registerUser addUserToGroup toString updateUser formBackingObject userID id setAttribute findUser result BeanUtils copyProperties IllegalAccessException InvocationTargetException msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserGroupController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group AuthenticateManager authenticate Integer pageSize,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,UserGroupController,role manage servlet,role_manage-servlet.xml,powerstone\src\org\powerstone\ca\web\UserGroupController.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, prop key user group success submit ca successSubmit list groups listGroups tree listGroupsTree members listGroupMembers users no listUsersNoGroup remove removeGroup add addGroupMembers to member groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout checkboxName found with the groupID UserGroupController log userManager groupManager authenticate pageSize setUserManager Optional  this empty setGroupManager request response if getParameter userID pass Object url getSession getAttribute CAFilter DESTINATION URL null removeAttribute isDebugEnabled debug return new ModelAndView RedirectView getContextPath leaveLine HashMap map List allGroups findAllGroups TreeMaker tm mainFrame put groupTree makeTree String model Group try findGroup catch Exception e error currPageNo Integer pageNum strTo pageTo first last next end int iPage pageCount groupMembersNum getUsers size intValue else totalPageNum aPageMembers findGroupMembersByPage groupName getGroupName usersHaveNoGroup findUsersHaveNoGroup optionsTree for Iterator it iterator hasNext getParentGroup GroupSelectTreeMaker printSelectTreeMaker toAdds getParameterValues toDo i length addUserToGroup toDels removeUserFromGroup changePass setAttribute updatePass edit setAuthenticate setPageSize liyingquan gmail com diamond china msn
groupManager,org powerstone ca service GroupManagerTest Log log Group  group GroupManager groupManager UserManager userManager User user,roleManageController org powerstone ca web RoleManageController methodNameResolver roleManager groupManager userManager,0,GroupManagerTest,role manage servlet,role_manage-servlet.xml,powerstone\test\org\powerstone\ca\service\GroupManagerTest.java,powerstone\web\WEB-INF\role_manage-servlet.xml,dataAccessFailure WEB INF views role manage jsp roleManageController roleFormController successSubmit listRoles listRolesTree listRoleMembers removeRole addRoleMembers groupsTreeToAddRole groupMembersToAddRole addUsersToRole removeRoleMembers org powerstone ca model Role exceptionResolver springframework web servlet handler SimpleMappingExceptionResolver exceptionMappings dao DataAccessException messageSource context support ResourceBundleMessageSource basename messages viewResolver view InternalResourceViewResolver prefix suffix urlMapping SimpleUrlHandlerMapping mappings success submit list roles tree members edit remove add groups to group users RoleManageController methodNameResolver roleManageControllerResolver roleManager groupManager userManager mvc multiaction PropertiesMethodNameResolver RoleFormController commandName commandClass formView roleForm successView redirect validator beanValidator springmodules commons DefaultBeanValidator validatorFactory, GroupManagerTest log  group groupManager userManager user onSetUpInTransaction Optional new Group setGroupName setMemo createGroup debug User setEmail email userMemo setPassword plan text password setRealName real name setSex male setUserName in with it registerUser addUserToGroup getId toString getGroupID empty testCreateSubGroup sonGroup son GroupName Memo createSubGroup actualReturn findGroup actualReturnSon assertEquals AllGroups number getChildGroups size the getParentGroup testAddUserToGroup findUser getUsers getGroups assertTrue isInGroup testFindAllGroups List findAllGroups get testFindGroup return value testFindGroupMembers findGroupMembers GroupMembers member testFindGroupMembersByPage findGroupMembersByPage testRemoveGroup removeGroup testRemoveUserFromGroup removeUserFromGroup testUpdateGroup renameGroup groupmemo updateGroup getGroupName setGroupManager this setUserManager liyingquan gmail com diamond china msn
groupManager,org powerstone ca web GroupFormController Log log GroupManager groupManager service GroupManagerTest Group  group UserManager userManager User user,org powerstone ca service impl CADelegaterImpl userManager groupManager roleManager authenticate,0,GroupFormController,workflow ca context,workflow_ca_context.xml,powerstone\src\org\powerstone\ca\web\GroupFormController.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, public GroupFormController setCommandName group setCommandClass Group class log groupManager setGroupManager Optional  this empty processFormSubmission request response command errors if getParameter cancel null return new ModelAndView getSuccessView super onSubmit String parentGroupID isDebugEnabled debug entering method getGroupID longValue createSubGroup else createGroup updateGroup getSession setAttribute message getText ca saved getGroupName formBackingObject groupID equals findGroup msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web RoleManageController Log log UserManager userManager service UserManagerTest User  user RoleManager roleManager GroupManager groupManager GroupManagerTest Group group Integer pageSize,org powerstone ca service impl CADelegaterImpl userManager groupManager roleManager authenticate,0,RoleManageController,workflow ca context,workflow_ca_context.xml,powerstone\src\org\powerstone\ca\web\RoleManageController.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, prop key role manage success submit successSubmit list roles listRoles tree listRolesTree members listRoleMembers remove removeRole add addRoleMembers groups to groupsTreeToAddRole group groupMembersToAddRole users addUsersToRole removeRoleMembers checkboxName ResponseWriter openerReloadClose response RoleManageController log userManager roleManager groupManager pageSize setUserManager Optional  this empty setRoleManager request return new ModelAndView allRoles findAllRoles HashMap model String roleID getParameter Role findByPrimaryKey currPageNo Integer pageNum null strTo pageTo first last next end int iPage pageCount roleMembersNum getUsers size if intValue else put totalPageNum isDebugEnabled debug findRoleMembersByPage List aPageMembers toAdds getParameterValues toDo for i length removeRoleMember map allGroups findAllGroups TreeMaker tm getContextPath groupID right groupTree makeTree trim groupMembers findGroupMembers findUsersHaveNoGroup addUserToRole setGroupManager setPageSize liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserFormController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group,org powerstone ca service impl CADelegaterImpl userManager groupManager roleManager authenticate,0,UserFormController,workflow ca context,workflow_ca_context.xml,powerstone\src\org\powerstone\ca\web\UserFormController.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, catch DataIntegrityViolationException e log error User userWithSameUserName userManager findUserByUserName user getUserName userWithSameEmail findUserByEmail getEmail if null getId equals errors rejectValue userName duplicate getText ca else email throw setPassword pass setConfirmPass isDebugEnabled debug return showForm request response try UserFormController SimpleFormController groupManager setUserManager Optional  this empty setGroupManager processFormSubmission command getParameter cancel new ModelAndView getSuccessView groupID pageTo super onSubmit String getPassword entering method group longValue registerUser addUserToGroup toString updateUser formBackingObject userID id setAttribute findUser result BeanUtils copyProperties IllegalAccessException InvocationTargetException msgKey getMessageSourceAccessor getMessage arg Object args liyingquan gmail com diamond china msn
groupManager,org powerstone ca web UserGroupController Log log UserManager userManager service UserManagerTest User  user GroupManager groupManager GroupManagerTest Group group AuthenticateManager authenticate Integer pageSize,org powerstone ca service impl CADelegaterImpl userManager groupManager roleManager authenticate,0,UserGroupController,workflow ca context,workflow_ca_context.xml,powerstone\src\org\powerstone\ca\web\UserGroupController.java,powerstone\web\WEB-INF\workflow_ca_context.xml,userDAO org powerstone ca dao hibernate UserDAOImpl sessionFactory ps groupDAO GroupDAOImpl roleDAO RoleDAOImpl resourceDAO ResourceDAOImpl authenticateDAO AuthenticateDAOImpl userManager baseTransactionProxy target service impl UserManagerImpl resourceManager groupManager GroupManagerImpl roleManager RoleManagerImpl ResourceManagerImpl authenticateManager AuthenticateManagerImpl caDelegater CADelegaterImpl authenticate, prop key user group success submit ca successSubmit list groups listGroups tree listGroupsTree members listGroupMembers users no listUsersNoGroup remove removeGroup add addGroupMembers to member groupTreeToAddMember listUsersToAddMember addUsersToGroup removeGroupMembers login logout checkboxName found with the groupID UserGroupController log userManager groupManager authenticate pageSize setUserManager Optional  this empty setGroupManager request response if getParameter userID pass Object url getSession getAttribute CAFilter DESTINATION URL null removeAttribute isDebugEnabled debug return new ModelAndView RedirectView getContextPath leaveLine HashMap map List allGroups findAllGroups TreeMaker tm mainFrame put groupTree makeTree String model Group try findGroup catch Exception e error currPageNo Integer pageNum strTo pageTo first last next end int iPage pageCount groupMembersNum getUsers size intValue else totalPageNum aPageMembers findGroupMembersByPage groupName getGroupName usersHaveNoGroup findUsersHaveNoGroup optionsTree for Iterator it iterator hasNext getParentGroup GroupSelectTreeMaker printSelectTreeMaker toAdds getParameterValues toDo i length addUserToGroup toDels removeUserFromGroup changePass setAttribute updatePass edit setAuthenticate setPageSize liyingquan gmail com diamond china msn
